,Accepts Bitcoin,Accepts Credit Cards,Alcohol,Ambience,Attire,Bike Parking,Category,Caters,Delivery,Dogs Allowed,Gender Neutral Restrooms,Good For,Good for Groups,Good for Kids,Happy Hour,Has Dairy-free Options,Has Gluten-free Options,Has Soy-free Options,Has TV,Hygiene_score,Liked by Vegans,Liked by Vegetarians,Noise Level,Outdoor Seating,Parking,Take-out,Takes Reservations,Waiter Service,Wheelchair Accessible,Wi-Fi,price_range,restaurant_name,restaurant_neighobrhood,restaurant_rating,restaurant_reviewcount,restaurant_zipcode,retaurant_address
1088,NA,Yes,Full Bar,Casual,Casual,Yes,Chinese; Noodles; ,Yes,Yes,NA,NA,"Lunch, Dinner",Yes,Yes,NA,NA,NA,NA,No,B,NA,NA,Average,No,Street,Yes,Yes,Yes,NA,Free,$11-30,Empire Szechuan Noodle House,Washington Heights,2.5,177,10032,4041 Broadway
1089,NA,Yes,No,NA,Casual,No,Chinese; ,No,Yes,NA,NA,NA,No,Yes,NA,NA,NA,NA,No,A,NA,Yes,Loud,No,NA,Yes,No,NA,NA,No,Under $10,Splendid China,Washington Heights,3.5,23,10032,2038 Amsterdam Ave
1090,NA,No,No,Casual,Casual,Yes,Chinese; ,Yes,Yes,NA,NA,NA,No,Yes,NA,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,No,NA,NA,No,Under $10,No 1 Chinese Restaurant,Washington Heights,3.5,114,10033,825 W 181st St
1091,NA,No,No,NA,Casual,Yes,Chinese; ,No,Yes,NA,NA,NA,No,No,NA,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,No,NA,NA,No,Under $10,First Choice Chinese Kitchen,Washington Heights,3.0,45,10032,3893 Broadway
1092,NA,Yes,No,Casual,Casual,Yes,Chinese; ,No,Yes,NA,NA,"Lunch, Dinner",No,Yes,NA,NA,NA,NA,No,A,NA,NA,Quiet,No,Street,Yes,No,NA,NA,No,$11-30,Amy’s Restaurant,"Inwood, Washington Heights",3.5,99,10034,586 W 207th St
1093,No,Yes,No,Casual,Casual,Yes,Dim Sum; Cantonese; Asian Fusion; ,Yes,Yes,No,NA,"Brunch, Lunch, Dinner",Yes,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,Average,No,"Valet, Street, Validated",Yes,Yes,Yes,Yes,No,$11-30,Aquarius Seafood Restaurant,NA,3.5,193,07024,230-234 Main St
1094,NA,No,No,NA,Casual,NA,Chinese; ,NA,Yes,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,No,A,NA,NA,NA,No,NA,Yes,No,No,NA,No,Under $10,King Dragon,Mount Eden,4.5,6,10452,120 Mt Eden Ave
1095,NA,No,No,Casual,Casual,NA,Chinese; ,No,Yes,NA,NA,NA,No,Yes,NA,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,No,NA,NA,No,Under $10,Panda House,Washington Heights,3.0,23,10040,82 Nagle Ave
1096,NA,Yes,NA,NA,NA,NA,Chinese; ,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Yes,Yes,NA,Yes,Free,NA,Atlas Kitchen,Manhattan Valley,4.0,28,10025,258 W 109th St
1097,NA,No,No,NA,Casual,No,Chinese; ,NA,Yes,NA,NA,"Lunch, Dinner, Late Night",No,Yes,NA,NA,NA,NA,Yes,A,NA,NA,Average,No,NA,Yes,No,NA,NA,No,Under $10,Great Wall Chinese Food,Washington Heights,3.0,35,10033,800 W 181st St
1098,NA,Yes,No,Casual,Casual,Yes,Chinese; Cuban; ,NA,Yes,NA,NA,Lunch,Yes,Yes,NA,NA,NA,NA,No,C,NA,NA,Average,No,NA,Yes,No,NA,NA,No,$11-30,La Dinastia II,Washington Heights,3.0,54,10032,4059 Broadway
1099,NA,Yes,No,NA,Casual,NA,Chinese; ,Yes,Yes,NA,NA,NA,No,Yes,NA,NA,NA,NA,No,A,NA,NA,Quiet,No,Street,Yes,No,NA,NA,No,Under $10,Hang Lee Chinese,"Inwood, Washington Heights",4.0,24,10034,666 W 204th St
1100,NA,Yes,No,NA,Casual,Yes,Tex-Mex; Chinese; ,NA,Yes,NA,NA,NA,No,Yes,NA,NA,NA,NA,No,A,NA,NA,Average,No,NA,Yes,No,No,NA,NA,$11-30,No. 1 Restaurant,Washington Heights,3.5,20,10040,4480 Broadway
1101,NA,No,No,NA,Casual,NA,Chinese; ,NA,Yes,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,A,NA,NA,Quiet,No,NA,Yes,No,NA,NA,NA,Under $10,King House,Washington Heights,3.5,12,10032,1053 Saint Nicholas Ave
1102,NA,Yes,No,NA,Casual,NA,Chinese; ,Yes,Yes,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,No,NA,NA,Yes,NA,Yes,NA,Yes,Yes,Yes,Yes,Free,$11-30,River House Chinese Cuisine,NA,4.0,58,07020,725 River Rd
1103,NA,Yes,No,Casual,Casual,No,Chinese; ,NA,No,NA,NA,"Lunch, Dinner",Yes,Yes,NA,NA,NA,NA,No,A,NA,Yes,Average,No,Street,Yes,No,NA,NA,NA,Under $10,Little China City,Fordham,4.5,20,10458,371 E Fordham Rd
1104,NA,Yes,No,"Casual, Trendy",Casual,Yes,Chinese; Noodles; ,Yes,Yes,No,NA,"Lunch, Dinner",No,Yes,NA,NA,Yes,NA,No,A,NA,Yes,Average,No,Street,Yes,No,No,Yes,No,$11-30,The Handpulled Noodle,Harlem,4.0,573,10031,3600 BroadwaySte 3
1105,NA,No,Beer & Wine Only,NA,Casual,Yes,Chinese; Cuban; ,NA,No,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,No,A,Yes,Yes,Average,No,NA,Yes,No,NA,NA,Free,$11-30,La Nueva Win Hing Restaurant,Concourse,3.5,22,10452,40 E 167th St
1106,NA,Yes,NA,NA,NA,NA,Chinese; Asian Fusion; ,NA,Yes,NA,NA,NA,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,Chinito Latino,Washington Heights,3.5,17,10040,122 Dyckman St
1107,NA,No,No,NA,Casual,Yes,Chinese; ,NA,Yes,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,A,NA,NA,Loud,NA,NA,Yes,NA,NA,NA,NA,Under $10,Oriental Chinese Restaruant,Washington Heights,3.5,2,10032,3774 Broadway
1108,NA,Yes,No,NA,Casual,No,Chinese; ,No,Yes,NA,NA,NA,No,Yes,NA,NA,NA,NA,No,A,NA,Yes,Loud,No,NA,Yes,No,NA,NA,No,Under $10,Splendid China,Washington Heights,3.5,23,10032,2038 Amsterdam Ave
1109,NA,No,No,Casual,Casual,Yes,Chinese; ,Yes,Yes,NA,NA,NA,No,Yes,NA,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,No,NA,NA,No,Under $10,No 1 Chinese Restaurant,Washington Heights,3.5,114,10033,825 W 181st St
